ID,abc_sum_tonne_km2_2010,ID,bgc_sum_tonne_km2_2010,ID,abc_sum_tonne_km2_2050,ID,bgc_sum_tonne_km2_2050,ID,soc_sum,Name,abc_sum_tonne_km2_difference_annual,bgc_sum_tonne_km2_difference_annual
1021,14692175.9780273,1021,9451706.44067383,1021,0,1021,0,1021,3283110.4777832,MT1,367304.399450684,236292.661016846
1022,24562570.0097656,1022,17118867.6539307,1022,0,1022,0,1022,8593602.56689453,MT2,614064.250244141,427971.691348267
1023,685554.104492188,1023,186410.103027344,1023,0,1023,0,1023,199664.2421875,Mtai,17138.8526123047,4660.25257568359
1024,97410.2275390625,1024,48279.5700683594,1024,0,1024,0,1024,25030.0625,Mtama,2435.25568847656,1206.98925170898
1025,308003.409179688,1025,108236.831787109,1025,0,1025,0,1025,69808.7243652344,Mtandi,7700.08522949219,2705.92079467773
1026,430460,1026,254360.551025391,1026,0,1026,0,1026,164347.100097656,Mtanza,10761.5,6359.01377563477
1027,4999300.4543457,1027,4037085.64379883,1027,0,1027,0,1027,1188118.52856445,Mtarure,124982.511358643,100927.141094971
1028,0,1028,0,1028,0,1028,0,1028,0,Mtetengwe 3,0,0
1029,612555.334472656,1029,213762.440917969,1029,0,1029,0,1029,143315.760253906,Mtita,15313.8833618164,5344.06102294922
1030,181755.443603516,1030,145016.868041992,1030,64605.1452934742,1030,56701.9200935364,1030,218786.261230469,Mto wa Mbu,2928.75745775104,2207.8736987114
1031,52542.9072265625,1031,19513.8715820312,1031,0,1031,0,1031,33301.029296875,Mtumbi,1313.57268066406,487.846789550781
1032,480255.278320312,1032,175878.010009766,1032,0,1032,0,1032,140643.589355469,Mtunguru,12006.3819580078,4396.95025024414
1033,38419244.4521484,1033,23171908.7861328,1033,0,1033,0,1033,5814266.94042969,Mtungwe C,960481.111303711,579297.71965332
1034,177660.670898438,1034,266505.426269531,1034,0,1034,0,1034,108763.371337891,Mucheve,4441.51677246094,6662.63565673828
1035,354849.399780273,1035,573041.458496094,1035,41806.812864542,1035,67951.9881134033,1035,283660.6875,Mudumu,7826.06467289329,12627.2367595673
1036,24087.2178955078,1036,40658.1103515625,1036,845.417505502701,1036,1558.20700454712,1036,30197.8684082031,Muduva Nyangana,581.045009750128,977.497583675384
1037,5075303.90917969,1037,2202950.35888672,1037,1392075.84944367,1037,609137.78894043,1037,1872625.64648438,Mufindi Scarp,92080.7014934003,39845.3142486572
1038,8746660.81445312,1038,3295844.68017578,1038,0,1038,0,1038,3221605.76904297,Mufindi Tea Estate Land,218666.520361328,82396.1170043945
1039,150909291.867188,1039,92601946.2697144,1039,63587818.2246983,1039,38287681.1616058,1039,21225182.6350098,Mufunta,2183036.84106223,1357856.62770271
1040,12644.783203125,1040,3766.53100585938,1040,1581.48327469826,1040,471.080139160156,1040,8046.564453125,Mugaberi,276.582498210669,82.3862716674805
1041,19178.51953125,1041,15011.5986328125,1041,10689.3810689449,1041,8366.8974609375,1041,7223.21044921875,Mugie,212.228461557627,166.117529296875
1042,43409141.9523926,1042,72922990.1672363,1042,26973492.3073113,1042,45881229.3531494,1042,13035001.2563477,Muhesi,410891.241127032,676044.020352173
1043,43409141.9523926,1043,72922990.1672363,1043,26973492.3073113,1043,45881229.3531494,1043,13035001.2563477,Muhesi,410891.241127032,676044.020352173
1044,43409141.9523926,1044,72922990.1672363,1044,26973492.3073113,1044,45881229.3531494,1044,13035001.2563477,Muhesi GR (Merged Blocks),410891.241127032,676044.020352173
1045,33164282.0275879,1045,19495006.3928223,1045,0,1045,0,1045,6149281.09985352,Muhuwesi,829107.050689697,487375.159820557
1046,10536455.1630859,1046,10341276.8916016,1046,8626131.77472949,1046,8324392.71630859,1046,1869451.63842773,Mukota A,47758.0847089112,50422.1043823242
1047,2026521.50183105,1047,1504960.08483887,1047,1463861.54936552,1047,910797.421257019,1047,753862.357421875,Mukumbura,14066.4988116384,14854.0665895462
1048,5929481.04980469,1048,2599455.98632812,1048,3953792.5740242,1048,1714418.38964844,1048,797919.983154297,Mukungule,49392.2118945122,22125.9399169922
1049,50775412.7006836,1049,27360627.7602539,1049,33744773.3520448,1049,18213552.8173828,1049,7638438.40283203,Mukungule,425765.983715969,228676.873571777
1050,20002208.2902832,1050,13121342.1269531,1050,594360.397303104,1050,390523.335338593,1050,3828049.90942383,Mulele Hills,485196.197324502,318270.469790363
1051,29622103.4152832,1051,25781127.2330322,1051,10084804.0569425,1051,9636877.80775452,1051,11029070.4433594,Mulobezi,488432.483958518,403606.235631943
1052,33834.2504882812,1052,50341.7763671875,1052,11603.7594795227,1052,18272.1735839844,1052,41462.5786132812,Mundui,555.762275218964,801.740069580078
1053,305315.333007812,1053,239770.111328125,1053,23544.9096679688,1053,18192.8735961914,1053,60437.2937011719,Munyeta,7044.26058349609,5539.43094329834
1054,61914742.5942688,1054,39737915.8162231,1054,13831359.1111958,1054,8588943.49552917,1054,23762554.0439453,Murchison Falls,1202084.58707682,778724.308017349
1055,5177066.1081543,1055,7558794.44360352,1055,6118342.39220023,1055,8920602.61315918,1055,1654874.2253418,Murle,-23531.9071011484,-34045.2042388916
1056,308673354.582642,1056,226499403.137268,1056,258615495.306623,1056,194338275.398895,1056,57197763.7561035,Musalangu,1251446.48190047,804028.19345932
1057,178626540.69873,1057,65102839.6665039,1057,164838717.484945,1057,60125884.0427246,1057,15270638.8798828,Musele Matebo,344695.580344635,124423.890594482
1058,108086.98828125,1058,51977.8999023438,1058,25504.123044014,1058,12660.9606933594,1058,50824.2431640625,Musiora,2064.5716309309,982.923480224609
1059,1908424.1159668,1059,1886770.68212891,1059,0,1059,0,1059,796867.498291016,Mutandahwe,47710.6028991699,47169.2670532227
1060,3814.80419921875,1060,2365.1787109375,1060,373.737812042236,1060,231.717437744141,1060,4274.2587890625,Muva/Sumbawanga Plantation,86.0266596794128,53.336531829834
1061,178075.979492188,1061,110780.211425781,1061,0,1061,0,1061,56382.2084960938,Mvuha,4451.89948730469,2769.50528564453
1062,0,1062,0,1062,0,1062,0,1062,0,Mwakulu,0,0
1063,3711.63623046875,1063,1060.46752929688,1063,1014.27847146988,1063,289.793853759766,1063,3235.74194335938,Mwaluguru,67.4339439749718,19.2668418884277
1064,2212.94702148438,1064,590.119201660156,1064,546.999514102936,1064,145.86653137207,1064,4139.5927734375,Mwamakalemu,41.648687684536,11.1063167572021
1065,0,1065,0,1065,0,1065,0,1065,0,Mwamapalala,0,0
1066,3096.27124023438,1066,1004.19610595703,1066,357.322728633881,1066,115.888450622559,1066,5371.373046875,Mwamapalala,68.4737127900124,22.2076913833618
1067,0,1067,0,1067,0,1067,0,1067,0,Mwamapalala,0,0
1068,0,1068,0,1068,0,1068,0,1068,0,Mwamapuli,0,0
1069,0,1069,0,1069,0,1069,0,1069,0,Mwamayombo,0,0
1070,20074490.2016602,1070,17921758.1682129,1070,0,1070,0,1070,4076621.94897461,Mwambesi,501862.255041504,448043.954205322
1071,0,1071,0,1071,0,1071,0,1071,0,Mwangilye,0,0
1072,60414.6669921875,1072,21113.6205444336,1072,13924.5205521584,1072,4866.31916809082,1072,37739.7956542969,Mwanhala,1162.25366100073,406.182534408569
1073,443385.578857422,1073,135048.983520508,1073,64069.1749155521,1073,19573.830657959,1073,152302.668457031,Mwantini Hill,9482.91009854674,2886.87882156372
1074,50241424.5507812,1074,29315095.7631836,1074,0,1074,0,1074,9848105.17724609,Mwantisi N - Furua,1256035.61376953,732877.39407959
1075,38786628.5019531,1075,18023526.671875,1075,0,1075,0,1075,6596465.44897461,Mwantisi S,969665.712548828,450588.166796875
1076,0,1076,0,1076,0,1076,0,1076,0,Mwanzogisengi,0,0
1077,0,1077,0,1077,0,1077,0,1077,0,Mwanzogisengi,0,0
1078,0,1078,0,1078,0,1078,0,1078,0,Mwatunge Hill,0,0
1079,137140.858398438,1079,51583.1943359375,1079,0,1079,0,1079,54185.3271484375,Mwenga,3428.52145996094,1289.57985839844
1080,0,1080,0,1080,0,1080,0,1080,0,Myoe,0,0
1081,10769.1474609375,1081,3183.33276367188,1081,0,1081,0,1081,9060.19921875,Mzashai,269.228686523437,79.5833190917969
1082,35886.5615234375,1082,10824.2524414062,1082,0,1082,0,1082,20057.443359375,Mzogoti,897.164038085937,270.606311035156
1083,44896432.1660156,1083,29466533.795166,1083,0,1083,0,1083,6870097.9934082,N1,1122410.80415039,736663.34487915
1084,22161651.3061523,1084,13591852.5487061,1084,0,1084,0,1084,3881044.92602539,N2,554041.282653809,339796.313717651
1085,55616.5109863281,1085,108712.593505859,1085,11373.0107188225,1085,22863.7171630859,1085,56529.1608886719,Na Jaqna,1106.08750668764,2146.22190856934
1086,560685.629882812,1086,847662.697753906,1086,225227.108979225,1086,242214.405395508,1086,291180.661376953,Nabiri A Wildlife Management Area,8386.46302258968,15136.20730896
1087,53438.52734375,1087,56168.8687515259,1087,175453.356826305,1087,208396.970275879,1087,281058.891113281,Naboisho,-3050.37073706388,-3805.70253810883
1088,129004.604492188,1088,121556.744140625,1088,7680.27681112289,1088,7497.27722167969,1088,39418.8525390625,Nabusenga Wildlife Management Area,3033.10819202662,2851.48667297363
1089,241004.669921875,1089,99913.9282226562,1089,0,1089,0,1089,78821.1884765625,Nagaga,6025.11674804687,2497.84820556641
1090,74363.69921875,1090,37924.8403320312,1090,0,1090,0,1090,15500.9907226562,Nagaliendele,1859.09248046875,948.121008300781
1091,349789.6328125,1091,617428.673828125,1091,193695.134133101,1091,344368.540039062,1091,201567.956054688,Naibunga,3902.36246698499,6826.50334472656
1092,0,1092,0,1092,0,1092,0,1092,0,Nailepu,0,0
1093,292007.575683594,1093,141277.899414062,1093,22841.4427042007,1093,11307.9907684326,1093,143350.879882812,Nairobi,6729.15332448483,3249.24771614075
1094,62155.349609375,1094,81439.5048828125,1094,14703.6500096321,1094,19272.51953125,1094,24513.8295898438,Nakuprat Gotu,1186.29248999357,1554.17463378906
1095,0,1095,0,1095,0,1095,0,1095,0,Nalarami,0,0
1096,1164585.67675781,1096,546322.475097656,1096,0,1096,0,1096,221985.724365234,Namakutwa/Namade,29114.6419189453,13658.0618774414
1097,2615242.26171875,1097,973751.233154297,1097,362832.201367617,1097,133936.734268188,1097,982294.612304688,Namanga Hill,56310.2515087783,20995.3624721527
1098,501735.1484375,1098,164637.053222656,1098,0,1098,0,1098,80090.4072265625,Nambinga,12543.3787109375,4115.92633056641
1099,224718.275390625,1099,83667.9404296875,1099,120329.211735725,1099,44830.9936523438,1099,60208.7563476562,Name Unknown No. 4,2609.72659137249,970.923669433594
1100,566116.33203125,1100,143056.27734375,1100,0,1100,0,1100,108748.927734375,Namikupa,14152.9083007812,3576.40693359375
1101,2105034.59423828,1101,3611176.34277344,1101,742722.724747658,1101,1273978.38842773,1101,731002.116210938,Namunyak,34057.7967372656,58429.9488586426
1102,49138761.6824951,1102,41165627.9309692,1102,37866754.4366896,1102,33259056.5307007,1102,10259128.8620605,Namwala,281800.181145138,197664.285006714
1103,0,1103,0,1103,0,1103,0,1103,0,Nanapa,0,0
1104,1426210.74609375,1104,600585.807128906,1104,0,1104,0,1104,164200.422607422,Nandembo,35655.2686523438,15014.6451782227
1105,289308.904296875,1105,99000.9599609375,1105,0,1105,0,1105,54271.1870117188,Nandimba,7232.72260742188,2475.02399902344
1106,972.597045898438,1106,1042.06823730469,1106,3733.88452529907,1106,4000.59057617188,1106,4825.01953125,Nashulai,-69.0321869850159,-73.9630584716797
1107,301812.039550781,1107,529254.042480469,1107,83199.8579144478,1107,146375.3984375,1107,140182.12890625,Nasuulu,5465.30454090834,9571.96610107422
1108,0,1108,0,1108,0,1108,0,1108,0,National West Coast Recreation Area,0,0
1109,2583024.00634766,1109,3870271.33544922,1109,395070.791780949,1109,677213.956703186,1109,1656915.71875,Natron E,54698.8303641677,79826.4344686508
1110,3011074.5637207,1110,5535970.75488281,1110,765985.110187531,1110,1408847.91718292,1110,1729190.72558594,Natron N,56127.2363383293,103178.070942497
1111,2983794.43408203,1111,3256735.71142578,1111,812069.316679239,1111,894240.771987915,1111,2228626.08837891,Natron S,54293.1279350698,59062.3734859467
1112,467597.222412109,1112,660855.585021973,1112,150806.508600712,1112,253800.290342331,1112,410590.864501953,Natron W,7919.76784528494,10176.382366991
1113,218231.876953125,1113,65406.7607421875,1113,0,1113,0,1113,65980.0048828125,Ndasha Hill,5455.79692382812,1635.16901855469
1114,1395602.01367188,1114,980946.838378906,1114,0,1114,0,1114,296738.672363281,Ndechela,34890.0503417969,24523.6709594727
1115,423510.751953125,1115,155598.113769531,1115,0,1115,0,1115,169591.18359375,Ndekemai,10587.7687988281,3889.95284423828
1116,35952150.8193359,1116,14545370.7548828,1116,30667808.9699566,1116,12239458.7504883,1116,3250411.50878906,Ndenda,132108.546234483,57647.8001098633
1117,533012.75012207,1117,282959.017150879,1117,0,1117,0,1117,413636.986572266,Ndera,13325.3187530518,7073.97542877197
1118,1980636.22460938,1118,731319.529296875,1118,1214251.6328156,1118,441759.931152344,1118,153195.187988281,Ndesha,19159.6147948444,7238.98995361328
1119,650978.26953125,1119,376715.754882812,1119,0,1119,0,1119,129030.06640625,Ndimba,16274.4567382812,9417.89387207031
1120,24218867.5539551,1120,16847953.935791,1120,13893721.6701388,1120,10011714.3965759,1120,4203567.8112793,Ndock,258128.647095406,170905.988480377
1121,166609.73046875,1121,81323.52734375,1121,0,1121,0,1121,57399.9995117188,Ndolwa,4165.24326171875,2033.08818359375
1122,2842479.74511719,1122,4269347.99414062,1122,1029826.04299784,1122,1527709.37939453,1122,995876.865966797,Ndotos Range,45316.3425529838,68540.9653686523
1123,26784.25390625,1123,8374.591796875,1123,14808.0763220787,1123,4630.0185546875,1123,9362.9677734375,Ndugumia,299.404439604282,93.6143310546875
1124,496833.831054688,1124,265707.606689453,1124,306426.955163479,1124,169897.299072266,1124,329874.588867188,Ndukunduku,4760.17189728022,2395.25769042969
1125,910692.474609375,1125,358150.022460938,1125,507082.267475128,1125,199793.346679688,1125,403956.263671875,Ndumbi Valley,10090.2551783562,3958.91689453125
1126,13148703.5842285,1126,10012823.461792,1126,15838490.4244184,1126,11935945.2005615,1126,7345808.15234375,Nechisar,-67244.6710047484,-48078.0434692383
1127,92958966.0175781,1127,103425856.463379,1127,13772114.3238962,1127,16450155.4500732,1127,20094565.121582,Negamano,1979671.29234205,2174392.52533264
1128,110672.513671875,1128,36051.4790039062,1128,7631.69450759888,1128,2486.01812744141,1128,31619.244140625,Negoma,2576.0204791069,839.136521911621
1129,102752.563232422,1129,121957.068359375,1129,8275.03154277802,1129,10736.2301635742,1129,33196.5756835938,Nenyunka Wildlife Management Area,2361.9382922411,2780.52095489502
1130,286071.097412109,1130,523213.215576172,1130,173416.498541832,1130,318440.452148438,1130,157319.334716797,NG/04,2816.36497175694,5119.31908569336
1131,0,1131,0,1131,0,1131,0,1131,0,NG/05,0,0
1132,595251.278808594,1132,874476.065429688,1132,87686.3968729973,1132,118173.234603882,1132,438540.074462891,NG/13 Wildlife Management Area,12689.1220483899,18907.5707706451
1133,820696.973144531,1133,1613028.83691406,1133,78095.2158033848,1133,153260.719596863,1133,428156.008789062,NG/14 Wildlife Management Area,18565.0439335287,36494.20293293
1134,1009346.03845215,1134,1601701.24133301,1134,368144.55460906,1134,473196.219390869,1134,590470.384277344,NG/15 Wildlife Management Area,16030.0370960772,28212.6255485535
1135,62427.4501953125,1135,120884.929443359,1135,9826.21501088142,1135,18536.3940429688,1135,52148.3125,NG/16 Wildlife Management Area,1315.03087961078,2558.71338500977
1136,161897.792236328,1136,212481.311767578,1136,68305.8110415936,1136,89809.7569580078,1136,111373.916259766,NG/17 Wildlife Management Area,2339.79952986836,3066.78887023926
1137,684237.311279297,1137,765902.797119141,1137,129008.45476985,1137,140516.36541748,1137,320238.029907227,NG/18 Wildlife Management Area,13880.7214127362,15634.6607925415
1138,83304.2416992188,1138,100711.967285156,1138,32057.6378583908,1138,37603.4721679688,1138,36799.1157226562,NG/19 Wildlife Management Area,1281.1650960207,1577.71237792969
1139,454146.666992188,1139,546359.676879883,1139,96738.0906820297,1139,117884.115905762,1139,371831.788574219,NG/20 Wildlife Management Area,8935.21440775395,10711.889024353
1140,1830120.82470703,1140,3135406.58837891,1140,117692.699587345,1140,199255.847686768,1140,599402.094970703,NG/21 Wildlife Management Area,42810.7031279922,73403.7685173035
1141,2044803.44580078,1141,3795187.78125,1141,154150.792384148,1141,284864.066467285,1141,627782.212158203,NG/22 Wildlife Management Area,47266.3163354158,87758.0928695679
1142,4316624.59643555,1142,8234909.66943359,1142,294575.377488136,1142,565794.261230469,1142,1166445.97045898,NG/23 Wildlife Management Area,100551.230473685,191727.885205078
1143,14827268.9169922,1143,24237189.0117188,1143,1146996.37966156,1143,1843713.06504822,1143,3120834.33154297,NG/24 Wildlife Management Area,342006.813433266,559836.898666763
1144,10990777.8862305,1144,20226968.1787109,1144,1435040.90250134,1144,2632924.65991211,1144,2465497.90136719,NG/25 Wildlife Management Area,238893.424593228,439851.087969971
1145,1268569.24304199,1145,2449534.38378906,1145,195031.198292971,1145,371656.511901855,1145,445052.780029297,NG/26 Wildlife Management Area,26838.4511187255,51946.9467971802
1146,2639307.95410156,1146,5148247.17919922,1146,360695.465862751,1146,703656.601257324,1146,720861.114013672,NG/27A Wildlife Management Area,56965.3122059703,111114.764448547
1147,594393.705566406,1147,1193252.94824219,1147,156677.145516872,1147,313213.378173828,1147,235158.972900391,NG/27B Wildlife Management Area,10942.9140012383,22000.989251709
1148,1048432.53833008,1148,1712689.41723633,1148,509657.378655672,1148,815852.133056641,1148,544774.296386719,NG/29 Wildlife Management Area,13469.3789918602,22420.9321044922
1149,1195905.13037109,1149,2309639.72290039,1149,520852.969908714,1149,1002096.93914795,1149,648679.356689453,NG/30 Wildlife Management Area,16876.3040115595,32688.569593811
